67639,WellFoods,Россия,,"Италия, Italy, ПАВ. 8, ЗАЛ 4, СТЕНД 84A64 / PAV. 8, HALL 4, STAND 84A64",+7 (495) 369-4086,,,,,prodexpo_2025,,"{""stand"": ""52""}",2026-06-19T21:18:25.760833+00:00
67640,WENFOR S. A.,Аргентина,,"NashUrbech, delicious honey and cream honey BelloHoney,, as well as crunchy and tender Frutley fruit potato chips., ПАВ. 8, ЗАЛ 3, СТЕНД 83B01 / PAV. 8, HALL 3, STAND 83B01",,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67641,WINERY GURJAANI LLC,Грузия,,"Аргентина, Argentina, ПАВ. 2, ЗАЛ 1, СТЕНД 21B44 / PAV. 2, HALL 1, STAND 21B44",,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67642,WONDER HOLDING GROUP & PT TREE NUT ASIA,Китай,,"«Вайнери Гурджаани» — новое поколение виноделия., WINERY GURJAANI is New Generation of wine making., ПАВ. 2, ЗАЛ 1, СТЕНД 21B06 / PAV. 2, HALL 1, STAND 21B06",+82 31-333-3240,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:25.760833+00:00
67643,WOOSIN TRADING CO.  LTD,Республика Корея,,"2025, ПАВИЛЬОН ФОРУМ, СТЕНД FD020",+82 31-333-3240,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67644,WUXI SANHUI COCOA CO.  LTD,Китай,,"Korean food with quality and safety to customers around, the world., ПАВ. 8, ЗАЛ 3, СТЕНД 83B68 / PAV. 8, HALL 3, STAND 83B68",+86 13771051637,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67645,CO.  LTD,Китай,,"lized cocoa powder, black cocoa powder and cocoa butter., ПАВ. 2, ЗАЛ 6, СТЕНД 26A70 / PAV. 2, HALL 6, STAND 26A70, XIANGXI BAIRUN AGRICULTURAL TECHNOLOGY",+86 18607431888,,,,,prodexpo_2025,,"{""stand"": ""26""}",2026-06-19T21:18:25.760833+00:00
67646,YANTAI BNC IMP & EXP CO.  LTD,Китай,,"nt, processing, production, and sales, with the main, products including green tea and black tea., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12C57 / PAV. 1, UPPER LEVEL, STAND 12C57",+7 (967) 480-8480,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:25.760833+00:00
67647,YABLOKOV TM (YUZHNYE SADY LLC),Россия,,"Китай, China, ПАВ. 8, ЗАЛ 3, СТЕНД 83D45 / PAV. 8, HALL 3, STAND 83D45",+7 (967) 480-8480,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:25.760833+00:00
67648,YAYLA AGRO GIDA SANAYI VE TICARET A. Ş.,Турция,,"Black Sea coast. The most aromatic ones become YA-, BLOKOV cider. Contains only directly squeezed juice!, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CB36 / PAV. CENTRAL, STAND CB36",+90 324 221 62 76,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67649,ZARMACARON GROUP,Иран,,"taken its place in the world market with its investments and, R&D activities., ПАВ. 8, ЗАЛ 3, СТЕНД 83C10 / PAV. 8, HALL 3, STAND 83C10",+98 9129401983,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67650,ZEYTİN DIŞ TİCARET LTD.  ŞTİ.,Турция,,"and produces a wide range of cakes, waffles, biscuits, crack-, ers, toffees and chocolates., ПАВ. 8, ЗАЛ 3, СТЕНД 83B43 / PAV. 8, HALL 3, STAND 83B43",,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67651,ZARRIN SANAT SARV,Иран,,"2025, Скачивайте приложение Бакалея:, РЕКЛАМА",,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67652,ZHANGZHOU MANTIANXIANG FOOD CO.  LTD,Китай,,"production and distribution of basic household products, and other goods of the highest quality., ПАВ. 8, ЗАЛ 3, СТЕНД 83B42 / PAV. 8, HALL 3, STAND 83B42",+86 13489667078,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67653,ZHANGZHOU TAN CO.  LTD,Китай,,"sing of tea-based drinks. It is located in Chang-, shan Development Zone in the south of Fujian Province., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12C60 / PAV. 1, UPPER LEVEL, STAND 12C60",+86 596 2936756,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:25.760833+00:00
67654,ZHEJIANG DAYU FOOD CO.  LTD,Китай,,"od, tea and a leading exporter of canned, food in China. TAN, let “healthy food” serve the society., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12C60 / PAV. 1, UPPER LEVEL, STAND 12C60",+86 133 35722296,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:25.760833+00:00
67655,DEVELOPMENT CO.  LTD,Китай,,"sales. It mainly produces Chinese pastry products., ПАВ. 8, ЗАЛ 3, СТЕНД 83B77 / PAV. 8, HALL 3, STAND 83B77, ZHONGCI HEALTH PRODUCTS TECHNOLOGY",+86 02031525334,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:25.760833+00:00
67656,ABRAU-DURSO LLC,Россия,,"sion. Modern technologies and proven recipes, unique taste., ПАВ. 8, ЗАЛ 2, СТЕНД 82C35 / PAV. 8, HALL 2, STAND 82C35, АБРАУ-ДЮРСО, ООО",+7 (495) 933-3333,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:25.760833+00:00
67657,AV TRADE,Россия,,"wines, cider, spirits, artesian water, energy and soft drinks., ПАВ. 2, ЗАЛ 1, СТЕНД 21D85 / PAV. 2, HALL 1, STAND 21D85, АВ ТРЕЙД, ООО",+7 (925) 888-5180,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:25.760833+00:00
67658,ABSOLYUT NATURE,Россия,,"quality in winemaking., ПАВ. 2, ЗАЛ 1, СТЕНД 21D05 / PAV. 2, HALL 1, STAND 21D05, АБСОЛЮТ НАТУРЕ",+7 (495) 230-1497,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:25.760833+00:00
67659,AVANGARD GROUP,Россия,,"ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CC20 / PAV. CENTRAL, STAND CC20, АВАНГАРД ГРУППА, КОМПАНИЙ, ООО",+7 (495) 230-1497,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:25.760833+00:00
67660,AVANT-ALKO LLC,Россия,,"department, and is ISO:22000 and HALAL certified., ПАВ. 8, ЗАЛ 4, СТЕНД 84B01 / PAV. 8, HALL 4, STAND 84B01, АВАНТ-АЛКО, ООО",+7 (8662) 96-13-72,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:25.760833+00:00
67661,AVION,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, АВИОН",+7 (906) 818-3828,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67662,AVS PRODUKT LTD,Россия,,"ПАВ. 2, ЗАЛ 5, СТЕНД 25C34; ПАВ. 5, ЗАЛ 2, СТЕНД 52A20 /, PAV. 2, HALL 5, STAND 25C34; PAV. 5, HALL 2, STAND 52A20, АВС ПРОДУКТ, ООО",+7 (8453) 75-30-60,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:25.760833+00:00
67663,AGEEVSKY COMBINE OF CONFECTIONERY,Россия,,"ПАВ. 8, ЗАЛ 2, СТЕНД 82C35 / PAV. 8, HALL 2, STAND 82C35, АГЕЕВСКИЙ КОМБИНАТ КОНДИТЕРСКИХ, ИЗДЕЛИЙ",+7 8412 999991,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:25.760833+00:00
67664,AGENT-PRODUKT,Россия,,"Papa Roma., ПАВ. 2, ЗАЛ 3, СТЕНД 23E34 / PAV. 2, HALL 3, STAND 23E34, АГЕНТ-ПРОДУКТ, ООО",+7 (812) 324-9900,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:25.760833+00:00
67665,ARPM,Россия,,"СТЕНД FD020, АГЕНТСТВО РАЦИОНАЛЬНЫХ ПРАКТИК, И МЕТОДОВ ДЛЯ БИЗНЕСА",+7 (812) 628-1517,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67666,AGORA,Россия,,"ment. A founder of the agency is Anna Tischenko, retail technol-, ogies expert posessing over 24 years of experience and practice., АГОРА",+7 (499) 782-9421,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67667,AGRO FOOD TH,Россия,,"Россия / Russia, ПАВ. 8, ЗАЛ 1, СТЕНД 81D40 / PAV. 8, HALL 1, STAND 81D40, АГРО ФУД, ТД, ООО",+7 (988) 293-2449,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:25.760833+00:00
67668,AGROALLIANCE LLC,Россия,,"chewing gum for children., ПАВ. 2, ЗАЛ 5, СТЕНД 25B48 / PAV. 2, HALL 5, STAND 25B48, АГРОАЛЬЯНС, ООО",+7 (961) 398-7676,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:25.760833+00:00
67669,AGRO-ALLIANCE LTD,Россия,,"wheat flour and bran. The company is an exporter., ПАВ. 8, ЗАЛ 2, СТЕНД 82A80 / PAV. 8, HALL 2, STAND 82A80, АГРО-АЛЬЯНС, ООО",+7 (812) 240-4310,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:25.760833+00:00
67670,AGROBIONIKA LLC,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, АГРОБИОНИКА, ООО",+7 (911) 627-7116,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67671,AGRODELO,Россия,,"purees, baby food., ПАВ. 8, ЗАЛ 2, СТЕНД 82A40 / PAV. 8, HALL 2, STAND 82A40, АГРОДЕЛО, ООО",+7 (921) 710-0080,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:25.760833+00:00
67672,AGROLIVA,Россия,,"or preservatives., ПАВ. 8, ЗАЛ 4, СТЕНД 84B45 / PAV. 8, HALL 4, STAND 84B45, АГРОЛИВА, ООО",+7 (499) 322-1234,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:25.760833+00:00
67673,AGROIMPEX,Россия,,"Lugovica, Agrolive, Liberitas, Feudo Verde, Talavera, Dapni., ПАВ. 1, СТЕНД 1G10 / PAV. 1, STAND 1G10, АГРОИМПЭКС, OOO",,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:25.760833+00:00
67674,AGROMASTER,Россия,,"lentils, rapeseed, flax seeds., ПАВ. 2, ЗАЛ 3, СТЕНД 23D64 / PAV. 2, HALL 3, STAND 23D64, АГРОМАСТЕР, ГК, ООО",+7 383 362-1881,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:25.760833+00:00
67675,AGROPRODMACH LLC,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, АГРОПРОДМАШ, ООО",+7 (904) 212-1436,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67676,AGROPRODUKT LLC,Россия,,"care of your health is our priority., ПАВ. 8, ЗАЛ 4, СТЕНД 84C10 / PAV. 8, HALL 4, STAND 84C10, АГРОПРОДУКТ, ООО",,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:25.760833+00:00
67677,AGROPROM-INVEST,Россия,,"port of products to China., ПАВ. ФОРУМ, СТЕНД FD115 / PAV. FORUM, STAND FD115, АГРОПРОМ-ИНВЕСТ",8 800 301-3161,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67678,AGROPROMKOMPLEKTACIYA,Россия,,"ПАВ. 5, ЗАЛ 1, СТЕНД 51C90 / PAV. 5, HALL 1, STAND 51C90, АГРОПРОМКОМПЛЕКТАЦИЯ, ГРУППА, КОМПАНИЙ",+7 (499) 951-3427,,,,,prodexpo_2025,,"{""stand"": ""51""}",2026-06-19T21:18:25.760833+00:00
67679,AGROSILA,Россия,,"zation: animal husbandry, production of meat and dairy products., ПАВ. 2, ЗАЛ 2, СТЕНД 22B25 / PAV. 2, HALL 2, STAND 22B25, АГРОСИЛА, АО",+7 (843) 267 66 00,,,,,prodexpo_2025,,"{""stand"": ""22""}",2026-06-19T21:18:25.760833+00:00
67680,AGROSMAK,Россия,,"finished products, sausages, sugar, dairy products and cheeses., ПАВ. ФОРУМ, СТЕНД FE100 / PAV. FORUM, STAND FE100, АГРОСМАК, ООО",+7 (914) 672-2866,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67681,AGROSNABPRODUKT,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, АГРОСНАБПРОДУКТ, АО",+7 (495) 232-5686,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67682,AGRO-SPUTNIK LTD,Россия,,"quality available to you!, ПАВ. 1, СТЕНД 1G01 / PAV. 1, STAND 1G01, АГРО-СПУТНИК, ООО",8 800 350-7735,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:25.760833+00:00
67683,AGROTORG LLC (AGROYARD TM),Россия,,"personifying the traditions, quality and originality of the region., ПАВ. 2, ЗАЛ 5, СТЕНД 25C45 / PAV. 2, HALL 5, STAND 25C45, АГРОТОРГ, ООО (AGROYARD TM)",+7 (901) 743-5218,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:25.760833+00:00
67684,AGROTRADE,Россия,,"legumes of Russian origin all over the world., ПАВ. ФОРУМ, СТЕНД FA062 / PAV. FORUM, STAND FA062, АГРОТРЕЙД, ООО",+7 (495) 369-3041,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67685,AGROTRADE RUS,Россия,,"duced in the Republic of Korea, Indonesia, Iran, Vietnam., ПАВ. ФОРУМ, СТЕНД FW030 / PAV. FORUM, STAND FW030, АГРОТРЕЙД РУС, ООО",+7 (812) 677-5931,,,,,prodexpo_2025,,,2026-06-19T21:18:25.760833+00:00
67686,AGROHOLDING PEARL OF THE VOLGA REGION,Россия,,"pulses., ПАВ. ФОРУМ, СТЕНД FB062 / PAV. FORUM, STAND FB062, АГРОХОЛДИНГ ЖЕМЧУЖИНА ПОВОЛЖЬЯ, ООО",8 800 707-7731,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67687,AGROECO,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, АГРОЭКО, ООО",+7 (473) 262-0244,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67688,AGRO-UG LLC,Россия,,"ing compound feeds to raising animals and processing pork., ПАВ. 2, ЗАЛ 2, СТЕНД 22D30 / PAV. 2, HALL 2, STAND 22D30, АГРО-ЮГ, ООО",+7 (988) 047-5553,,,,,prodexpo_2025,,"{""stand"": ""22""}",2026-06-19T21:18:26.07773+00:00
67689,ADAKTILOS NATALIA SERGEEVNA IE,Россия,,"them — producing canned goods and making pickles., ПАВ. 1, СТЕНД 1A74 / PAV. 1, STAND 1A74, АДАКТИЛОС НАТАЛЬЯ СЕРГЕЕВНА, ИП",+7 (949) 330-2709,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:26.07773+00:00
67690,ADAOR PLUS CJSC,Россия,,"in the Russian market since 2021., ПАВ. 8, ЗАЛ 2, СТЕНД 82C35 / PAV. 8, HALL 2, STAND 82C35, АДАОР ПЛЮС, ЗАО",+7 (495) 108-4317,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:26.07773+00:00
67691,ADELDAN,Россия,,"confectionery products., ПАВ. 2, ЗАЛ 4, СТЕНД 24B90 / PAV. 2, HALL 4, STAND 24B90, АДЕЛЬДАН, ООО",+7 (495) 970-8755,,,,,prodexpo_2025,,"{""stand"": ""24""}",2026-06-19T21:18:26.07773+00:00
67692,AZIANO,Россия,,"even better!, ПАВ. 2, ЗАЛ 6, СТЕНД 26B07 / PAV. 2, HALL 6, STAND 26B07, АЗИАНО, ООО",+7 (968) 868-5899,,,,,prodexpo_2025,,"{""stand"": ""26""}",2026-06-19T21:18:26.07773+00:00
67693,AZIMUT,Россия,,"ПАВ. 5, ЗАЛ 1, СТЕНД 51C20 / PAV. 5, HALL 1, STAND 51C20, АЗИМУТ, НАУЧНО-ПРОИЗВОДСТВЕННЫЙ, ЦЕНТР НОВЫХ ТЕХНОЛОГИЙ, ООО",+7 (4852) 280-000,,,,,prodexpo_2025,,"{""stand"": ""51""}",2026-06-19T21:18:26.07773+00:00
67694,FACTORY LTD,Россия,,"КОНДИТЕРСКАЯ, ФАБРИКА, ООО, AZOV CONFECTIONERY",+7 863 426-7062,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:26.07773+00:00
67695,TEL +7 863 426-7062,Россия,,", 346780, Ростовская обл. , г.  Азов, Кагальницкое ш. , д.  5А, 5A, Kagal’nitskoe Shosse, 346780 Azov, Rostov Region, Russia",,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67696,ICE GROUP LLC,Россия,,"around the world., ПАВ. 2, ЗАЛ 3, СТЕНД 23D28 / PAV. 2, HALL 3, STAND 23D28, АЙС-ГРУПП, ООО",+7 3812 904505,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:26.07773+00:00
67697,ICECREAM GROUP,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, АЙСКРИМ ГРУПП",+7 (8422) 70-20-07,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67698,AK YOL MIWE ICHGILERI,Россия,,"for retail, wholesalers., ПАВ. 8, ЗАЛ 4, СТЕНД 84B10 / PAV. 8, HALL 4, STAND 84B10, АК ЙОЛ МИВЕ ИЧГИЛЕРИ",+7 (919) 235-5403,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:26.07773+00:00
67699,AQUA RAI LLC,Россия,,"alcoholic beverages in Turkmenistan, was founded in 2006., ПАВ. ЦЕНТР-ФОРУМ, СТЕНД CF76 / PAV. CENTR-FORUM, STAND CF76, АКВА РАЙ, ООО",+7 (966) 555-5558,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67700,AKVA-KRISTALL LLC,Россия,,"whisky, fruit and berry wines, medical mineral water., ПАВ. 2, ЗАЛ 1, СТЕНД 21E88 / PAV. 2, HALL 1, STAND 21E88, АКВА-КРИСТАЛЛ, ООО",+7 (8662) 96-13-72,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:26.07773+00:00
67701,AQUAHEALTH,Россия,,"assortment. The products are branded glass containers-bottled., ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CB76 / PAV. CENTRAL, STAND CB76, АКВАХЕЛС, ООО",+7 (902) 325-8077,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67702,AKIRA OIL LLC,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, АКИРА ОИЛ, ООО",8 800 234-8787,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67703,AKKOND JSC,Россия,,"AGURI, SEIKI, M.M.C, Dydo., ПАВ. 1, СТЕНД 1A80 / PAV. 1, STAND 1A80, АККОНД, АО",+7 (8352) 63-16-71,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:26.07773+00:00
67704,AKSAI MSF LLC,Россия,,"fles, cookies, crackers., ПАВ. 2, ЗАЛ 3, СТЕНД 23D20 / PAV. 2, HALL 3, STAND 23D20, АКСАЙ, МСФ, ООО",+7 8442 2666666,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:26.07773+00:00
67705,AKULCHEV,Россия,,"berries mashed with sugar., ПАВ. 8, ЗАЛ 2, СТЕНД 82A50 / PAV. 8, HALL 2, STAND 82A50, АКУЛЬЧЕВ, ВТК, ООО",8 800 700-1995,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:26.07773+00:00
67706,Aleithe-SPb,Россия,,"Raw materials are only organic., ПАВ. 8, ЗАЛ 2, СТЕНД 82C35 / PAV. 8, HALL 2, STAND 82C35, Алайте-СПб, ООО",+7 (812) 452-2982,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:26.07773+00:00
67707,AL-GROUP LLC,Россия,,"powder and whey under the QADYR brand name., ПАВ. 8, ЗАЛ 2, СТЕНД 82C35 / PAV. 8, HALL 2, STAND 82C35, АЛ-ГРУПП, ООО",+7 (953) 717-7117,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:26.07773+00:00
67708,ALEX GROUP LTD,Россия,,"Production and sale of confectionery products., ПАВ. 8, ЗАЛ 4, СТЕНД 84C85 / PAV. 8, HALL 4, STAND 84C85, АЛЕКС ГРУПП, ООО",+7 (499) 677-4848,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:26.07773+00:00
67709,ALEKSANDRA SHOKOLAD,Россия,,"trends., ПАВ. 2, ЗАЛ 3, СТЕНД 23C80 / PAV. 2, HALL 3, STAND 23C80, АЛЕКСАНДРА ШОКОЛАД",+7 4723430566,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:26.07773+00:00
67710,ALEKSEEVSKOE NPO,Россия,,"Russia, ПАВ. 2, ЗАЛ 6, СТЕНД 26B73 / PAV. 2, HALL 6, STAND 26B73, АЛЕКСЕЕВСКОЕ НПО, ООО",+7 4723430566,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:26.07773+00:00
67711,ALESHA POPOVICH PO,Россия,,"of fatty oils and feed additives in 2023., ПАВ. ФОРУМ, СТЕНД FB010 / PAV. FORUM, STAND FB010, АЛЕША ПОПОВИЧ, ПО, ООО",+7 (499) 641-2202,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67712,ALCOWAY LLC,Россия,,"ners in the region a wide range of products for distribution., ПАВ. 2, ЗАЛ 6, СТЕНД 26B55 / PAV. 2, HALL 6, STAND 26B55, АЛКОВЕЙ, ООО",+7 (495) 363-8113,,,,,prodexpo_2025,,"{""stand"": ""26""}",2026-06-19T21:18:26.07773+00:00
67713,ALCOWORLD LLC,Россия,,"ing in Riga, — Technical import services., ПАВ. 2, ЗАЛ 1, СТЕНД 21A60 / PAV. 2, HALL 1, STAND 21A60, АЛКОВОРЛД, ООО",+7 (495) 136-7722,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:26.07773+00:00
67714,ALKO-PROFI,Россия,,"and uniqueness of picturesque, ecologically clean Karelia., ПАВ. 8, ЗАЛ 4, СТЕНД 84B15 / PAV. 8, HALL 4, STAND 84B15, АЛКО-ПРОФИ, ООО",+7 (8622) 52-11-69,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:26.07773+00:00
67715,ALKOGOL’ STATUS GRUPP,Россия,,"facility with consistent quality standards., ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CC28 / PAV. CENTRAL, STAND CC28, АЛКОГОЛЬ СТАТУС ГРУПП",+7 (812) 309-2560,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:26.07773+00:00
67716,ALLER PETFOOD,Россия,,"Russia, ПАВ. 2, ЗАЛ 1, СТЕНД 21D01 / PAV. 2, HALL 1, STAND 21D01, АЛЛЕР ПЕТФУД, ООО",+7 (812) 309-2560,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:26.07773+00:00
67717,ALORA LLC,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, АЛОРА, ООО",+7 (995) 220-5347,,,,,prodexpo_2025,,,2026-06-19T21:18:26.07773+00:00
67718,PRODUCTION CENTER,Россия,,"ПАВ. 1, СТЕНД 1F25 / PAV. 1, STAND 1F25, АЛТАЙСКАЯ ЧАЙНАЯ КОМПАНИЯ, НПЦ, ООО, ALTAI TEA COMPANY SCIENTIFIC AND",+7 (38535) 2-29-53,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:26.07773+00:00
67719,ALTAN TH LLC,Россия,,"ups, confectionery, collagen., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12D74 / PAV. 1, UPPER LEVEL, STAND 12D74, АЛТАН ТД, ООО",+7 (3852) 366-410,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:26.07773+00:00
